kommuneCode,code,parentCode,level,name,shortName,notes,validFrom,validTo
301,3014700,,1,Borgen,,,,
301,3014701,3014700,2,Frøen,,,,
301,3014702,3014700,2,Heggeli,,,,
301,3014703,3014700,2,Smestad,,,,
301,3014704,3014700,2,Volvat,,,,
301,3014705,3014700,2,Grimelund,,,,
301,3014706,3014700,2,Nordre Skøyen,,,,
301,3014800,,1,Huseby,,,,
301,3014801,3014800,2,Persbråten,,,,
301,3014802,3014800,2,Husebyskogen,,,,
301,3014803,3014800,2,Husebybakken,,,,
301,3014804,3014800,2,Montebello,,,,
301,3014805,3014800,2,Smestaddammen,,,,
301,3014806,3014800,2,Abbedikollen,,,,
301,3014900,,1,Holmen,,,,
301,3014901,3014900,2,Hovseter,,,,
301,3014902,3014900,2,Holmensletta,,,,
301,3014903,3014900,2,Vestre Holmen,,,,
301,3014904,3014900,2,Østre Holmen,,,,
301,3014905,3014900,2,Svenstua,,,,
301,3014906,3014900,2,Løkkaskogen,,,,
301,3014907,3014900,2,Lybekk,,,,
301,3014908,3014900,2,Gressbanen,,,,
301,3014909,3014900,2,Holmenbekken,,,,
301,3014910,3014900,2,Hamborg,,,,
301,3014911,3014900,2,Jarbakken,,,,
301,3014912,3014900,2,Arnebråten,,,,
301,3015000,,1,Holmenkollen,,,,
301,3015001,3015000,2,Lillevann,,,,
301,3015002,3015000,2,Østre Liaskogen,,,,
301,3015003,3015000,2,Besserud,,,,
301,3015004,3015000,2,Voksenåsen,,,,
301,3015005,3015000,2,Vestre Liaskogen,,,,
301,3015006,3015000,2,Bogstad,,,,
301,3015007,3015000,2,Skogen,,,,
301,3015008,3015000,2,Grindbakken,,,,
301,3015100,,1,Sørkedalen,,,,
301,3015101,3015100,2,Venner,,,,
301,3015102,3015100,2,Lyse,,,,
301,3015103,3015100,2,Sørkedalen Øst,,,,
301,3015200,,1,Røabyen,,,,
301,3015201,3015200,2,Voksen,,,,
301,3015202,3015200,2,Sørsletta,,,,
301,3015203,3015200,2,Røahagan,,,,
301,3015204,3015200,2,Røa,,,,
301,3015206,3015200,2,Rolighet,,,,
301,3015207,3015200,2,Ullerntoppen,,,,
301,3015208,3015200,2,Ullernåsen,,,,
301,3015209,3015200,2,Myrhaugen,,,,
301,3015210,3015200,2,Åsjordet,,,,
301,3015211,3015200,2,Mosekollen Vest,,,,
301,3015212,3015200,2,Mosekollen Øst,,,,
301,3015300,,1,Lilleaker,,,,
301,3015301,3015300,2,Lysehagan,,,,
301,3015302,3015300,2,Øraker,,,,
301,3015303,3015300,2,Lysaker,,,,
301,3015400,,1,Ullern,,,,
301,3015401,3015400,2,Bjørnsletta,,,,
301,3015402,3015400,2,Furulund,,,,
301,3015403,3015400,2,Sollerud,,,,
301,3015405,3015400,2,Bestum,,,,
301,3015406,3015400,2,Vækerø,,,,
301,3015407,3015400,2,Hoff Sør,,,,
301,3015408,3015400,2,Hoff Nord,,,,
301,3015500,,1,Skøyen,,,,
301,3015501,3015500,2,Amalienborg,,,,
301,3015502,3015500,2,Madserud,,,,
301,3015503,3015500,2,Søndre Skøyen,,,,
301,3015504,3015500,2,Sjølyst,,,,
301,3015600,,1,Bygdøy,,,,
301,3015601,3015600,2,Kongsgården,,,,
301,3015602,3015600,2,Grande,,,,
301,3015603,3015600,2,Fredriksborg,,,,
301,3015700,,1,Øyene,,,,
301,3015701,3015700,2,Øyene,,,,
301,3015800,,1,Østmarka,,,,
301,3015801,3015800,2,Nordre Østmarka,,,,
301,3015802,3015800,2,Østmarksetra,,,,
301,3015803,3015800,2,Mariholtet,,,,
301,3015804,3015800,2,Rustadsaga,,,,
301,3015805,3015800,2,Søndre Østmarka,,,,
301,3015900,,1,Grefsenmarka,,,,
301,3015901,3015900,2,Solemskogen,,,,
301,3015902,3015900,2,Alnsjøen,,,,
301,3016000,,1,Nordmarka,,,,
301,3016001,3016000,2,Tryvann,,,,
301,3016002,3016000,2,Maridalen,,,,
301,3016003,3016000,2,Skjennungen,,,,
301,3016004,3016000,2,Kobberhaugene,,,,
301,3016005,3016000,2,Nordre Nordmarka,,,,
301,3016006,3016000,2,Kikut,,,,
301,3016007,3016000,2,Movatn,,,,
301,3019900,,1,Uoppgitt delområde,,,,
301,3019999,3019900,2,Uoppgitt grunnkrets,,,,
1101,11010100,,1,Eigerøy,,,,
1101,11010101,11010100,2,Hovland,,,,
1101,11010102,11010100,2,Sæstad,,,,
1101,11010103,11010100,2,Leidland,,,,
1101,11010104,11010100,2,Skadberg,,,,
1101,11010105,11010100,2,Seglem,,,,
1101,11010200,,1,Hellvik,,,,
1101,11010201,11010200,2,Hellvik Vest,,,,
1101,11010202,11010200,2,Hellvik Øst,,,,
1101,11010203,11010200,2,Hegrestad,,,,
1101,11010204,11010200,2,Fotland,,,,
1101,11010300,,1,Eie,,,,
1101,11010301,11010300,2,Hafsøy Vest,,,,
1101,11010302,11010300,2,Hafsøy Øst,,,,
1101,11010303,11010300,2,Eie,,,,
1101,11010304,11010300,2,Lagård,,,,
1101,11010305,11010300,2,Egrefjellet,,,,
1101,11010306,11010300,2,Bakkebø - Slettebø,,,,
1101,11010400,,1,Egersund,,,,
1101,11010401,11010400,2,Husabø,,,,
1101,11010402,11010400,2,Egersund Vest,,,,
1101,11010403,11010400,2,Egersund Sentrum,,,,
1101,11010404,11010400,2,Årstad,,,,
1101,11010405,11010400,2,Rundevoll,,,,
1101,11010406,11010400,2,Rundevoll Vest,,,,
1101,11010407,11010400,2,Lygre,,,,
1101,11010408,11010400,2,Hestnes,,,,
1101,11010409,11010400,2,Årstaddalen Øst,,,,
1101,11010500,,1,Mong,,,,
1101,11010501,11010500,2,Skåra,,,,
1101,11010502,11010500,2,Hadland,,,,
1101,11010503,11010500,2,Stapnes,,,,
1101,11010504,11010500,2,Heien,,,,
1101,11010505,11010500,2,Slettebø,,,,
1101,11010600,,1,Helleland,,,,
1101,11010601,11010600,2,Møgedal,,,,
1101,11010602,11010600,2,Lomeland,,,,
1101,11010603,11010600,2,Svalestad,,,,
1101,11010604,11010600,2,Brualand,,,,
1101,11010605,11010600,2,Årrestad,,,,
1101,11010606,11010600,2,Rødland,,,,
1101,11010607,11010600,2,Grøsfjell,,,,
1101,11010608,11010600,2,Gyadalen,,,,
1101,11019900,,1,Uoppgitt delområde,,,,
1101,11019999,11019900,2,Uoppgitt grunnkrets,,,,
1103,11030100,,1,Buøy,,,,
1103,11030101,11030100,2,Buøy 2,,,,
1103,11030102,11030100,2,Buøy 1,,,,
1103,11030104,11030100,2,Engøy,,,,
1103,11030105,11030100,2,Sølyst - Grasholmen,,,,
1103,11030200,,1,Johannes,,,,
1103,11030201,11030200,2,Verket,,,,
1103,11030202,11030200,2,Strømsteinen,,,,
1103,11030203,11030200,2,Spilderhaug,,,,
1103,11030205,11030200,2,Johannes,,,,
1103,11030206,11030200,2,Lervik 1,,,,
1103,11030207,11030200,2,Lervik 2,,,,
1103,11030300,,1,Nylund,,,,
1103,11030302,11030300,2,Nylund 1,,,,
1103,11030303,11030300,2,Nylund 2,,,,
1103,11030304,11030300,2,Storhaug 3,,,,
1103,11030305,11030300,2,Storhaug 4,,,,
1103,11030400,,1,Varden,,,,
1103,11030401,11030400,2,Breivig,,,,
1103,11030402,11030400,2,Midjord,,,,
1103,11030405,11030400,2,Strømvig,,,,
1103,11030406,11030400,2,Varden 3,,,,
1103,11030407,11030400,2,Varden 4,,,,
1103,11030408,11030400,2,Varden 5,,,,
1103,11030409,11030400,2,Varden 6,,,,
1103,11030500,,1,Bergjeland,,,,
1103,11030501,11030500,2,Sentrum Øst,,,,
1103,11030502,11030500,2,Nytorget,,,,
1103,11030503,11030500,2,Blåsenborg,,,,
1103,11030504,11030500,2,Storhaug 1,,,,
1103,11030506,11030500,2,Birkelandsgt - Vikedalsgt,,,,
1103,11030507,11030500,2,Bergjeland,,,,
1103,11030509,11030500,2,Sentrum Vest 1,,,,
1103,11030510,11030500,2,Sentrum Vest 2,,,,
1103,11030511,11030500,2,Paradis 1,,,,
1103,11030512,11030500,2,Paradis 2,,,,
1103,11030600,,1,Våland,,,,
1103,11030601,11030600,2,St Olav,,,,
1103,11030602,11030600,2,Eiganes 1,,,,
1103,11030603,11030600,2,Eiganes 2,,,,
1103,11030604,11030600,2,Mosvatnet Nord,,,,
1103,11030606,11030600,2,Våland 2,,,,
1103,11030607,11030600,2,Vålandsskråningen,,,,
1103,11030608,11030600,2,Våland 3,,,,
1103,11030611,11030600,2,Våland 1,,,,
1103,11030612,11030600,2,Våland 7,,,,
1103,11030613,11030600,2,Våland 4,,,,
1103,11030614,11030600,2,Våland 6,,,,
1103,11030615,11030600,2,Vålandshaugen 1,,,,
1103,11030616,11030600,2,Vålandshaugen 2,,,,
1103,11030700,,1,Ullandhaug,,,,
1103,11030701,11030700,2,Våland 5,,,,
1103,11030702,11030700,2,Mosvatnet Øst,,,,
1103,11030704,11030700,2,Bekkefaret 2,,,,
1103,11030705,11030700,2,Bekkefaret 3,,,,
1103,11030706,11030700,2,Bekkefaret 4,,,,
1103,11030707,11030700,2,Bekkefaret 5,,,,
1103,11030708,11030700,2,Mosvatnet Sør 1,,,,
1103,11030709,11030700,2,Mosvatnet Sør 2,,,,
1103,11030710,11030700,2,Mosvatnet Sør 3,,,,
1103,11030711,11030700,2,Bekkefaret 1,,,,
1103,11030712,11030700,2,Bekkefaret 6,,,,
1103,11030800,,1,Eiganes,,,,
1103,11030801,11030800,2,Eiganes 3,,,,
1103,11030802,11030800,2,Stadion,,,,
1103,11030803,11030800,2,Ledaal 1,,,,
1103,11030804,11030800,2,Ledaal 2,,,,
1103,11030805,11030800,2,Ledaal 3,,,,
1103,11030806,11030800,2,Rudlå,,,,
1103,11030807,11030800,2,Tidegeilen,,,,
1103,11030900,,1,Kampen,,,,
1103,11030901,11030900,2,Bjergsted,,,,
1103,11030905,11030900,2,Byhaugen,,,,
1103,11030906,11030900,2,Byhaugen Øst,,,,
1103,11030907,11030900,2,Bakkeland,,,,
1103,11030909,11030900,2,Kalhammaren 1,,,,
1103,11030910,11030900,2,Kalhammaren 2,,,,
1103,11030911,11030900,2,Kampen 1,,,,
1103,11030912,11030900,2,Kampen 3,,,,
1103,11030913,11030900,2,Kampen 2,,,,
1103,11030914,11030900,2,Kampen 4,,,,
1103,11030915,11030900,2,Stokka 1,,,,
1103,11030916,11030900,2,Stokka 2,,,,
1103,11031000,,1,Finnøy,,,,
1103,11031001,11031000,2,Talgje,,,,
1103,11031002,11031000,2,Sør - Fogn,,,,
1103,11031003,11031000,2,Trevland,,,,
1103,11031004,11031000,2,Bokn - Byre,,,,
1103,11031005,11031000,2,Halsnøy,,,,
1103,11031006,11031000,2,Lauvsnes,,,,
1103,11031007,11031000,2,Judaberg,,,,
1103,11031008,11031000,2,Reilstad,,,,
1103,11031009,11031000,2,Kindingstad,,,,
1103,11031010,11031000,2,Steinnes,,,,
1103,11031011,11031000,2,Hesby,,,,
1103,11031012,11031000,2,Nord - Talgje - Helgøy,,,,
1103,11031013,11031000,2,Hidle,,,,
1103,11031014,11031000,2,Kyrkøy,,,,
1103,11031015,11031000,2,Bjergøy,,,,
1103,11031016,11031000,2,Eidssund,,,,
1103,11031017,11031000,2,Jørstad,,,,
1103,11031018,11031000,2,Kaltveit,,,,
1103,11031019,11031000,2,Vestersjø,,,,
1103,11031100,,1,Øyene,,,,
1103,11031101,11031100,2,Austre Åmøy,,,,
1103,11031102,11031100,2,Bjørnøy - Roaldsøy - Ormøy - Steinsøy,,,,
1103,11031104,11031100,2,Lindøy - Hellesøy - Kalvøy,,,,
1103,11031105,11031100,2,Vassøy,,,,
1103,11031106,11031100,2,Langøy 1,,,,
1103,11031200,,1,Hundvåg,,,,
1103,11031205,11031200,2,Kråkeneset 1,,,,
1103,11031206,11031200,2,Kråkeneset 2,,,,
1103,11031207,11031200,2,Husabø 1,,,,
1103,11031208,11031200,2,Ulsnes,,,,
1103,11031209,11031200,2,Husabø 2,,,,
1103,11031210,11031200,2,Skeie 1,,,,
1103,11031211,11031200,2,Skeie 2,,,,
1103,11031214,11031200,2,Austbø 2,,,,
1103,11031215,11031200,2,Lunde 1,,,,
1103,11031216,11031200,2,Skeie 4,,,,
1103,11031217,11031200,2,Husabø 3,,,,
1103,11031218,11031200,2,Husabø 4,,,,
1103,11031219,11031200,2,Austbø 3,,,,
1103,11031220,11031200,2,Skeie 5,,,,
1103,11031221,11031200,2,Husabø 5,,,,
1103,11031222,11031200,2,Austbø 4,,,,
1103,11031223,11031200,2,Austbø 5,,,,
1103,11031224,11031200,2,Kallagen,,,,
1103,11031225,11031200,2,Tosteinjordet,,,,
1103,11031226,11031200,2,Kuneset,,,,
1103,11031300,,1,Rennesøy,,,,
1103,11031301,11031300,2,Østhusvik,,,,
1103,11031302,11031300,2,Vikevåg 1,,,,
1103,11031303,11031300,2,Vikevåg 2,,,,
1103,11031304,11031300,2,Sørbø,,,,
1103,11031400,,1,Bru - Sokn - Mosterøy,,,,
1103,11031401,11031400,2,Vestre Åmøy,,,,
1103,11031402,11031400,2,Sokn - Bru,,,,
1103,11031403,11031400,2,Askje,,,,
1103,11031404,11031400,2,Vaula,,,,
1103,11031405,11031400,2,Haugvaldstad,,,,
1103,11031406,11031400,2,Utstein Kloster,,,,
1103,11031700,,1,Jåtten,,,,
1103,11031701,11031700,2,Hinnalia,,,,
1103,11031712,11031700,2,Ulsberget,,,,
1103,11031713,11031700,2,Storaberget,,,,
1103,11031714,11031700,2,Ofolsbakken,,,,
1103,11031715,11031700,2,Djupamyrå,,,,
1103,11031716,11031700,2,Folkvang,,,,
1103,11031717,11031700,2,Mariamarka,,,,
1103,11031718,11031700,2,Godesettunet,,,,
1103,11031719,11031700,2,Myrå,,,,
1103,11031722,11031700,2,Gauselskogen 3,,,,
1103,11031723,11031700,2,Gauselvågen 1,,,,
1103,11031724,11031700,2,Nådlandsberget,,,,
1103,11031725,11031700,2,Forus Øst,,,,
1103,11031726,11031700,2,Gauselvågen 2,,,,
1103,11031727,11031700,2,Vågedalen,,,,
1103,11031728,11031700,2,Hinnavågen,,,,
1103,11031729,11031700,2,Jåttåvågen,,,,
1103,11031730,11031700,2,Boganes,,,,
1103,11031731,11031700,2,Kyrkjehaugen,,,,
1103,11031733,11031700,2,Jåttånuten 4,,,,
1103,11031734,11031700,2,Grannes Nord,,,,
1103,11031735,11031700,2,Grannes Sør,,,,
1103,11031736,11031700,2,Forus Vest 1,,,,
1103,11031737,11031700,2,Forus Vest 2,,,,
1103,11031738,11031700,2,Gauselbakken 1,,,,
1103,11031739,11031700,2,Godeset 1,,,,
1103,11031740,11031700,2,Godeset 2,,,,
1103,11031741,11031700,2,Gauselbakken 2,,,,
1103,11031742,11031700,2,Gauselnuten,,,,
1103,11031743,11031700,2,Brekka,,,,
1103,11031744,11031700,2,Boremarka,,,,
1103,11031800,,1,Vaulen,,,,
1103,11031802,11031800,2,Øvre Vaulen,,,,
1103,11031803,11031800,2,Nordre Vaulen,,,,
1103,11031806,11031800,2,Ullandhaug 3,,,,
1103,11031807,11031800,2,Snarehaugen 1,,,,
1103,11031809,11031800,2,Kristianslyst 1,,,,
1103,11031810,11031800,2,Kristianslyst 2,,,,
1103,11031811,11031800,2,Hindal 1,,,,
1103,11031813,11031800,2,Auglend 1,,,,
1103,11031814,11031800,2,Auglend 2,,,,
1103,11031815,11031800,2,Mariero,,,,
1103,11031816,11031800,2,Vaulen,,,,
1103,11031900,,1,Kvalberg,,,,
1103,11031902,11031900,2,Åsen,,,,
1103,11031903,11031900,2,Eikeberget,,,,
1103,11031904,11031900,2,Hillevåg 2,,,,
1103,11031905,11031900,2,Eikeberget Østre,,,,
1103,11031906,11031900,2,Solbjørg,,,,
1103,11031907,11031900,2,Jarlabanen,,,,
1103,11032000,,1,Tjensvoll,,,,
1103,11032001,11032000,2,Felt A,,,,
1103,11032004,11032000,2,Solborg - Felt C,,,,
1103,11032005,11032000,2,Felt E,,,,
1103,11032007,11032000,2,Felt D,,,,
1103,11032008,11032000,2,Felt F,,,,
1103,11032009,11032000,2,Haugtussa 1,,,,
1103,11032010,11032000,2,Haugtussa 2,,,,
1103,11032011,11032000,2,Ullandhaug 1,,,,
1103,11032012,11032000,2,Ullandhaug 2,,,,
1103,11032100,,1,Stokka,,,,
1103,11032101,11032100,2,Stokkabrautene,,,,
1103,11032102,11032100,2,Lassa,,,,
1103,11032104,11032100,2,Nedre Stokka 1,,,,
1103,11032105,11032100,2,Nedre Stokka 2,,,,
1103,11032200,,1,Madlamark,,,,
1103,11032202,11032200,2,Molkeholen,,,,
1103,11032203,11032200,2,Madlamark 1,,,,
1103,11032204,11032200,2,Madlamark 2,,,,
1103,11032205,11032200,2,Madlamark 3,,,,
1103,11032206,11032200,2,Madlamark Sør,,,,
1103,11032207,11032200,2,Madlaforen - Sandal 1,,,,
1103,11032208,11032200,2,Madlaforen - Sandal 2,,,,
1103,11032300,,1,Hafrsfjord,,,,
1103,11032302,11032300,2,Revheim - Golfbanen,,,,
1103,11032304,11032300,2,Madlastø,,,,
1103,11032305,11032300,2,Gjeresberget,,,,
1103,11032306,11032300,2,Kuleberget,,,,
1103,11032307,11032300,2,Fluberget,,,,
1103,11032308,11032300,2,Klakk,,,,
1103,11032309,11032300,2,Sams,,,,
1103,11032310,11032300,2,Madlaleiren,,,,
1103,11032400,,1,Kvernevik,,,,
1103,11032401,11032400,2,Sletteberget,,,,
1103,11032402,11032400,2,Smiodden,,,,
1103,11032403,11032400,2,Nord - Sunde,,,,
1103,11032404,11032400,2,Ørneberget - Slettesvik,,,,
1103,11032500,,1,Sunde,,,,
1103,11032504,11032500,2,Friheim,,,,
1103,11032505,11032500,2,Nordre Sunde 1,,,,
1103,11032506,11032500,2,Søre Sunde 1,,,,
1103,11032508,11032500,2,Nordre Sunde 2,,,,
1103,11032509,11032500,2,Sundekrossen,,,,
1103,11032510,11032500,2,Malthaug,,,,
1103,11032511,11032500,2,Søre Sunde 3,,,,
1103,11032512,11032500,2,Søre Sunde 4,,,,
1103,11032513,11032500,2,Olafshagen 1,,,,
1103,11032514,11032500,2,Bråtet,,,,
1103,11032515,11032500,2,Mimmarudlå,,,,
1103,11032600,,1,Indre Tasta,,,,
1103,11032603,11032600,2,Indre Tasta,,,,
1103,11032605,11032600,2,Tastaveden 2,,,,
1103,11032606,11032600,2,Tastaveden 3,,,,
1103,11032607,11032600,2,Tastaveden 4,,,,
1103,11032608,11032600,2,Vølstadbakkene,,,,
1103,11032609,11032600,2,Nedre Tasta 9,,,,
1103,11032610,11032600,2,Nedre Tasta 10,,,,
1103,11032700,,1,Ytre Tasta,,,,
1103,11032703,11032700,2,Vardeneset,,,,
1103,11032705,11032700,2,Eskelandshagen,,,,
1103,11032708,11032700,2,Nedre Tasta 1,,,,
1103,11032709,11032700,2,Nedre Tasta 2,,,,
1103,11032710,11032700,2,Nedre Tasta 3,,,,
1103,11032711,11032700,2,Nedre Tasta 4,,,,
1103,11032712,11032700,2,Nedre Tasta 5,,,,
1103,11032714,11032700,2,Teinå,,,,
1103,11032715,11032700,2,Byåsen 1,,,,
1103,11032716,11032700,2,Finnestad 1,,,,
1103,11032717,11032700,2,Finnestad 2,,,,
1103,11032718,11032700,2,Finnestad 3,,,,
1103,11032719,11032700,2,Høye 1,,,,
1103,11032720,11032700,2,Smits Minde,,,,
1103,11032721,11032700,2,Tastarustå Nord 1,,,,
1103,11032722,11032700,2,Tastarustå Nord 2,,,,
1103,11032723,11032700,2,Tastarustå Nord 3,,,,
1103,11032724,11032700,2,Tastarustå Nord 4,,,,
1103,11032725,11032700,2,Tastarustå Nord 5,,,,
1103,11032726,11032700,2,Tastarustå Sør 1,,,,
1103,11032727,11032700,2,Tastarustå Sør 2,,,,
1103,11039900,,1,Uoppgitt delområde,,,,
1103,11039999,11039900,2,Uoppgitt grunnkrets,,,,
1106,11060100,,1,Sakkestad,,,,
1106,11060101,11060100,2,Rossabønakken,,,,
1106,11060102,11060100,2,Jeppevegen,,,,
1106,11060103,11060100,2,Hellandsmarka,,,,
1106,11060104,11060100,2,Søllerødfeltet,,,,
1106,11060105,11060100,2,Sakkestad Vest,,,,
1106,11060106,11060100,2,Longebjørg,,,,
1106,11060107,11060100,2,Austmannablokkene,,,,
1106,11060108,11060100,2,Bjørgene,,,,
1106,11060109,11060100,2,Sakkestad Øst,,,,
1106,11060200,,1,Rossabø,,,,
1106,11060201,11060200,2,Niphaug Vest,,,,
1106,11060202,11060200,2,Niphaug,,,,
1106,11060203,11060200,2,Jamnhaug,,,,
1106,11060204,11060200,2,Raglatua,,,,
1106,11060205,11060200,2,Rossabøskogen,,,,
1106,11060206,11060200,2,Porshaug,,,,
1106,11060207,11060200,2,Svehaug,,,,
1106,11060208,11060200,2,Lysskar,,,,
1106,11060209,11060200,2,Hemmingstad,,,,
1106,11060210,11060200,2,Fjellstemmen Vest,,,,
1106,11060211,11060200,2,Fjellstemmen Øst,,,,
1106,11060212,11060200,2,Storesund,,,,
1106,11060213,11060200,2,Sundskar,,,,
1106,11060300,,1,Håvåsen,,,,
1106,11060301,11060300,2,Gina,,,,
1106,11060302,11060300,2,Grønåsen,,,,
1106,11060303,11060300,2,Valhallblokkene,,,,
1106,11060304,11060300,2,Kolonihagen,,,,
1106,11060305,11060300,2,Rossabø Kirke,,,,
1106,11060306,11060300,2,Lillesund Skole,,,,
1106,11060307,11060300,2,Maritime Skole,,,,
1106,11060400,,1,Øyene,,,,
1106,11060401,11060400,2,Røvær,,,,
1106,11060402,11060400,2,Vibrandsøy,,,,
1106,11060403,11060400,2,Hasseløy,,,,
1106,11060404,11060400,2,Risøy,,,,
1106,11060500,,1,Sentrum,,,,
1106,11060501,11060500,2,Sentrum 1,,,,
1106,11060502,11060500,2,Sentrum 2,,,,
1106,11060503,11060500,2,Sentrum 3,,,,
1106,11060504,11060500,2,Sentrum 4,,,,
1106,11060505,11060500,2,Sentrum 5,,,,
1106,11060506,11060500,2,Sentrum 6,,,,
1106,11060507,11060500,2,Sentrum 7,,,,
1106,11060508,11060500,2,Sentrum 8,,,,
1106,11060509,11060500,2,Sentrum 9,,,,
1106,11060510,11060500,2,Sentrum 10,,,,
1106,11060511,11060500,2,Sentrum 11,,,,
1106,11060512,11060500,2,Sentrum 12,,,,
1106,11060513,11060500,2,Sentrum 13,,,,
1106,11060514,11060500,2,Sentrum 14,,,,
1106,11060515,11060500,2,Sentrum 15,,,,
1106,11060516,11060500,2,Sykehuset,,,,
1106,11060517,11060500,2,Sentrum 17,,,,
1106,11060518,11060500,2,Sentrum 18,,,,
1106,11060519,11060500,2,Sentrum 19,,,,
1106,11060520,11060500,2,Sentrum 20,,,,
1106,11060600,,1,Flotmyr,,,,
1106,11060601,11060600,2,Rågan,,,,
1106,11060602,11060600,2,Tolgetjørn,,,,
1106,11060603,11060600,2,Hollenderhaugen,,,,
1106,11060604,11060600,2,Litlasund,,,,
1106,11060605,11060600,2,Ødegaarden,,,,
1106,11060606,11060600,2,Geitafjell,,,,
1106,11060700,,1,Solvang,,,,
1106,11060701,11060700,2,Solvang,,,,
1106,11060702,11060700,2,Solvang Skole,,,,
1106,11060703,11060700,2,Presthaugblokkene,,,,
1106,11060704,11060700,2,Djupaskar,,,,
1106,11060705,11060700,2,Vardafjell,,,,
1106,11060706,11060700,2,Høyblokkene,,,,
1106,11060707,11060700,2,Presthaug,,,,
1106,11060709,11060700,2,Skåredalen,,,,
1106,11060710,11060700,2,Grønhaug,,,,
1106,11060711,11060700,2,Ramsdalsblokkene,,,,
1106,11060712,11060700,2,Ramsdalen,,,,
1106,11060713,11060700,2,Brakahaug,,,,
1106,11060714,11060700,2,Raglamyr,,,,
1106,11060715,11060700,2,Vassbrekke,,,,
1106,11060800,,1,Hauge,,,,
1106,11060801,11060800,2,Haraldshallen,,,,
1106,11060802,11060800,2,Skeisvannsblokkene,,,,
1106,11060803,11060800,2,Nygård,,,,
1106,11060804,11060800,2,Bråvallagata,,,,
1106,11060805,11060800,2,Hest,,,,
1106,11060806,11060800,2,Hauge Skole,,,,
1106,11060807,11060800,2,Haugetunet,,,,
1106,11060808,11060800,2,Kyvikdalen,,,,
1106,11060809,11060800,2,Haugaleite,,,,
1106,11060900,,1,Gard,,,,
1106,11060901,11060900,2,Kvalsvik,,,,
1106,11060902,11060900,2,Vestebekken,,,,
1106,11060903,11060900,2,Steinsnes,,,,
1106,11060904,11060900,2,Dam,,,,
1106,11060905,11060900,2,Kålgardshaugen,,,,
1106,11060906,11060900,2,Gardstøl,,,,
1106,11060907,11060900,2,Kattanakk,,,,
1106,11060908,11060900,2,Uradalshaugen,,,,
1106,11060909,11060900,2,Bleikemyr,,,,
1106,11060910,11060900,2,Sætro,,,,
1106,11060911,11060900,2,Udland,,,,
1106,11060912,11060900,2,Dyrskar,,,,
1106,11060913,11060900,2,Tornes Nord,,,,
1106,11060914,11060900,2,Tornes Syd,,,,
1106,11060915,11060900,2,Årabrot,,,,
1106,11060916,11060900,2,Torevarden,,,,
1106,11060917,11060900,2,Førland,,,,
1106,11060918,11060900,2,Hagland,,,,
1106,11060919,11060900,2,Vikse,,,,
1106,11060920,11060900,2,Halseid,,,,
1106,11069900,,1,Uoppgitt delområde,,,,
1106,11069999,11069900,2,Uoppgitt grunnkrets,,,,
1108,11080100,,1,Sentrum,,,,
1108,11080101,11080100,2,Blåsenborg,,,,
1108,11080102,11080100,2,Gannsområdet,,,,
1108,11080103,11080100,2,Kaien 1,,,,
1108,11080104,11080100,2,Kaien 2,,,,
1108,11080105,11080100,2,Rådhusteateret,,,,
1108,11080106,11080100,2,Kirkebakken,,,,
1108,11080107,11080100,2,Gamlehjemmet,,,,
1108,11080108,11080100,2,Langgata 1,,,,
1108,11080109,11080100,2,Rutebilstasjonen,,,,
1108,11080110,11080100,2,Industriområdet 1,,,,
1108,11080111,11080100,2,Eidsvollsgate 1,,,,
1108,11080112,11080100,2,Langgata 2,,,,
1108,11080113,11080100,2,Vågsgate,,,,
1108,11080114,11080100,2,Eidsvollsgate 2,,,,
1108,11080115,11080100,2,Langgata 3,,,,
1108,11080116,11080100,2,Høylandsgata,,,,
1108,11080117,11080100,2,Eidsvollsgate 3,,,,
1108,11080118,11080100,2,Jærveien,,,,
1108,11080119,11080100,2,Jernbanen,,,,
1108,11080122,11080100,2,Industriområdet 2,,,,
1108,11080123,11080100,2,Kaien 3,,,,
1108,11080124,11080100,2,Nordre Stranden,,,,
1108,11080200,,1,Stokke - Lura - Trones,,,,
1108,11080201,11080200,2,Stokke,,,,
1108,11080202,11080200,2,Lura 1,,,,
1108,11080203,11080200,2,Lura 2,,,,
1108,11080204,11080200,2,Lura 3,,,,
1108,11080205,11080200,2,Lura 4,,,,
1108,11080206,11080200,2,Varatun,,,,
1108,11080207,11080200,2,Roald Amundsensgate,,,,
1108,11080208,11080200,2,Altona,,,,
1108,11080209,11080200,2,Stadion,,,,
1108,11080210,11080200,2,Gamle Postvei,,,,
1108,11080211,11080200,2,Håholen,,,,
1108,11080212,11080200,2,Vodlageilen,,,,
1108,11080213,11080200,2,Gamle Somavei,,,,
1108,11080214,11080200,2,Brattholen,,,,
1108,11080300,,1,Soma - Stangeland,,,,
1108,11080301,11080300,2,Soma,,,,
1108,11080302,11080300,2,Stangeland 1,,,,
1108,11080303,11080300,2,Stangeland 2,,,,
1108,11080304,11080300,2,Stangeland 3,,,,
1108,11080305,11080300,2,Maurholen,,,,
1108,11080400,,1,Malmheim - Åse,,,,
1108,11080401,11080400,2,Malmheim,,,,
1108,11080402,11080400,2,Folkvord,,,,
1108,11080403,11080400,2,Skeiane,,,,
1108,11080404,11080400,2,Sandve,,,,
1108,11080405,11080400,2,Brueland,,,,
1108,11080406,11080400,2,Skei,,,,
